,page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
7172,239039,Dracus,\/Dracus_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Feb-74,1974.0
7173,239041,Exterminators,\/Exterminators_(Earth-616),No Dual Identity,Bad Characters,,,,,Living Characters,3.0,Feb-74,1974.0
7174,697798,Grigory Russoff,\/Grigory_Russoff_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,3.0,Mar-74,1974.0
7175,676167,Ivan,\/Ivan_(Frankenstein)_(Earth-616),,Bad Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,3.0,May-74,1974.0
7176,641108,Janice Caccone,\/Janice_Caccone_(Earth-616),Public Identity,Neutral Characters,,,Female Characters,,Deceased Characters,3.0,Nov-74,1974.0
7177,632724,Julia Winters,\/Julia_Winters_(from_Monsters_Unleashed)_(Earth-616),No Dual Identity,Neutral Characters,,,Female Characters,,Living Characters,3.0,Oct-74,1974.0
7178,730024,June Volper,\/June_Volper_(Earth-616),No Dual Identity,,,Red Hair,Female Characters,,Living Characters,3.0,Jul-74,1974.0
7179,511115,Kaballa,\/Kaballa_(Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Deceased Characters,3.0,Oct-74,1974.0
7180,43611,Linbythoum,\/Linbythoum_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3.0,Nov-74,1974.0
7181,692938,Lord I,\/Lord_I_(Earth-616),,,One Eye,,Male Characters,,Living Characters,3.0,Aug-74,1974.0
7182,309646,Louis Belski,\/Louis_Belski_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,3.0,Jan-74,1974.0
7183,608809,Mendinao,\/Mendinao_(Wakandian)_(Earth-616),,,,Grey Hair,Male Characters,,Living Characters,3.0,Jan-74,1974.0
7184,69810,Moondog the Malicious,\/Moondog_the_Malicious_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3.0,Aug-74,1974.0
7185,43612,Rowregyynac,\/Rowregyynac_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,3.0,Nov-74,1974.0
7186,556070,Snakar,\/Snakar_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3.0,Jun-74,1974.0
7187,611597,Sombre,\/Sombre_(Earth-616),,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,3.0,Nov-74,1974.0
7188,34318,Steve Rand,\/Steve_Rand_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Deceased Characters,3.0,Oct-74,1974.0
7189,641107,Steven Caccone,\/Steven_Caccone_(Earth-616),Public Identity,Neutral Characters,,Black Hair,Male Characters,,Deceased Characters,3.0,Nov-74,1974.0
7190,702636,Triple-Iron,\/Triple-Iron_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3.0,Sep-74,1974.0
7191,556071,Weezhil,\/Weezhil_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3.0,Jun-74,1974.0
7192,45689,Winston Redditch,\/Winston_Redditch_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,3.0,Dec-74,1974.0
7193,43603,Yentron,\/Yentron_(Earth-616),,Bad Characters,,,,,Living Characters,3.0,Nov-74,1974.0
7194,491156,Yvette Steckley,\/Yvette_Steckley_(Earth-616),Public Identity,Neutral Characters,,Blond Hair,Female Characters,,Deceased Characters,3.0,May-74,1974.0
7195,477421,Zannarth,\/Zannarth_(Earth-616),,Bad Characters,Yellow Eyes,Black Hair,Male Characters,,Living Characters,3.0,Jul-74,1974.0
7196,198952,Astrid Josefson,\/Astrid_Josefson_(Earth-616),,Good Characters,,,Female Characters,,Deceased Characters,3.0,Apr-75,1975.0
7197,255861,Bernard Kloss,\/Bernard_Kloss_(Earth-616),No Dual Identity,,,Grey Hair,Male Characters,,Living Characters,3.0,Jul-75,1975.0
7198,705578,Charlton Grundge,\/Charlton_Grundge_(Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Living Characters,3.0,Dec-75,1975.0
7199,445628,Christine Sandt,\/Christine_Sandt_(Earth-616),,,,,Female Characters,,Living Characters,3.0,Feb-75,1975.0
7200,56107,Daniel Madrox,\/Daniel_Madrox_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,3.0,Feb-75,1975.0
7201,199029,Danielle Nicolle,\/Danielle_Nicolle_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,3.0,Aug-75,1975.0
7202,725674,Egeus,\/Egeus_(Earth-616),No Dual Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,3.0,Oct-75,1975.0
7203,693988,George Teekle,\/George_Teekle_(Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Living Characters,3.0,Mar-75,1975.0
7204,70748,Ivan Carmichael,\/Ivan_Carmichael_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,3.0,May-75,1975.0
7205,7542,Janice Foswell,\/Janice_Foswell_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,3.0,Nov-75,1975.0
7206,439059,Jess Duncan,\/Jess_Duncan_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,3.0,Aug-75,1975.0
7207,56108,Joan Madrox,\/Joan_Madrox_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Deceased Characters,3.0,Feb-75,1975.0
7208,695387,Joel Tanner,\/Joel_Tanner_(Earth-616),Public Identity,Good Characters,,White Hair,Male Characters,,Deceased Characters,3.0,Jun-75,1975.0
7209,70763,Judith Klemmer,\/Judith_Klemmer_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3.0,Aug-75,1975.0
7210,300558,Kalumai,\/Kalumai_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Aug-75,1975.0
7211,439477,Klonus,\/Klonus_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Feb-75,1975.0
7212,43148,Kthara,\/Kthara_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Female Characters,,Living Characters,3.0,Oct-75,1975.0
7213,70762,Ludwig von Shtupf,\/Ludwig_von_Shtupf_(Earth-616),,Bad Characters,,Grey Hair,Male Characters,,Living Characters,3.0,Aug-75,1975.0
7214,2687,Madam Slay,\/Madam_Slay_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,3.0,Nov-75,1975.0
7215,70515,Malcolm Merriwell,\/Malcolm_Merriwell_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Feb-75,1975.0
7216,70766,Manuel Arguelles,\/Manuel_Arguelles_(Earth-616),,,,,Male Characters,,Living Characters,3.0,Nov-75,1975.0
7217,72934,Maria Russoff,\/Maria_Russoff_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Red Hair,Female Characters,,Deceased Characters,3.0,Jan-75,1975.0
7218,76735,Morag,\/Morag_(Earth-616),Public Identity,Bad Characters,,Bald,Male Characters,,Living Characters,3.0,Mar-75,1975.0
7219,439476,Mortak,\/Mortak_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,3.0,Feb-75,1975.0
7220,670956,Ogun Strong,\/Ogun_Strong_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,3.0,Mar-75,1975.0
7221,198953,Olivia Selby,\/Olivia_Selby_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,3.0,May-75,1975.0
7222,670961,Orji Jones,\/Orji_Jones_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,3.0,Mar-75,1975.0
7223,654569,Publius,\/Publius_(Earth-616),Public Identity,Good Characters,,White Hair,Male Characters,,Living Characters,3.0,Jun-75,1975.0
7224,58664,Rainbow,\/Rainbow_(I.C.O.N.)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Jul-75,1975.0
7225,182301,Satorymho,\/Satorymho_(Earth-616),,Neutral Characters,,Red Hair,Male Characters,,Deceased Characters,3.0,Aug-75,1975.0
7226,40237,Shadow Stalker,\/Shadow_Stalker_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,3.0,Mar-75,1975.0
7227,2187,Simon Bretnor,\/Simon_Bretnor_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,3.0,Oct-75,1975.0
7228,18747,Tiger-Claw,\/Tiger-Claw_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,3.0,Jun-75,1975.0
7229,641113,Zandor,\/Zandor_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,3.0,Jan-75,1975.0
7230,248717,Araman Nila,\/Araman_Nila_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,3.0,Dec-76,1976.0
7231,612177,Big Brother,\/Big_Brother_(Earth-616),,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,3.0,Nov-76,1976.0
7232,506955,Black Knight,\/Black_Knight_(Robot)_(Earth-616),,Good Characters,,,,,Living Characters,3.0,Mar-76,1976.0
7233,246269,Brian Mann,\/Brian_Mann_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3.0,Dec-76,1976.0
7234,716026,Celia Jackson,\/Celia_Jackson_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,3.0,Apr-76,1976.0
7235,560181,Challenger,\/Challenger_(Demon)_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,3.0,Apr-76,1976.0
7236,752182,Dreyfus Gultch,\/Dreyfus_Gultch_(Earth-616),No Dual Identity,,,Black Hair,Male Characters,,Living Characters,3.0,Dec-76,1976.0
7237,558235,Falzon,\/Falzon_(Earth-616),Public Identity,Good Characters,,White Hair,Male Characters,,Living Characters,3.0,Feb-76,1976.0
7238,15288,Gordon Dare,\/Gordon_Dare_(Earth-616),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,3.0,Jul-76,1976.0
7239,716331,Heshin,\/Heshin_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Feb-76,1976.0
7240,258370,Hoenir,\/Hoenir_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,3.0,Sep-76,1976.0
7241,15289,Hugh Dare,\/Hugh_Dare_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,3.0,Jul-76,1976.0
7242,298289,Jaard,\/Jaard_(Earth-616),,Neutral Characters,Gold Eyes,Gold Hair,Male Characters,,Deceased Characters,3.0,Feb-76,1976.0
7243,246419,Jan Maarshall,\/Jan_Maarshall_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,3.0,Dec-76,1976.0
7244,600502,Jerry Brown,\/Jerry_Brown_(Earth-616),No Dual Identity,Neutral Characters,,Grey Hair,Male Characters,,Living Characters,3.0,Oct-76,1976.0
7245,196022,"John Romita, Sr.","\/John_Romita,_Sr._(Earth-616)",,Good Characters,,White Hair,Male Characters,,Living Characters,3.0,Jun-76,1976.0
7246,246259,Karen Lee,\/Karen_Lee_(Kali)_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,3.0,Dec-76,1976.0
7247,246439,Martin Aaronson,\/Martin_Aaronson_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3.0,Dec-76,1976.0
7248,87158,Master of the Sun,\/Master_of_the_Sun_(Earth-616),Secret Identity,Good Characters,,White Hair,Male Characters,,Living Characters,3.0,Jan-76,1976.0
7249,518970,Oliver P. Sneagle,\/Oliver_P._Sneagle_(Earth-616),,,,,Male Characters,,Living Characters,3.0,Aug-76,1976.0
7250,491310,Randy Tate,\/Randy_Tate_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3.0,Dec-76,1976.0
7251,627004,Regina Clayborne,\/Regina_Clayborne_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,3.0,Aug-76,1976.0
7252,19289,Si Fan Chung,\/Si_Fan_Chung_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,3.0,Dec-76,1976.0
7253,57333,Soul-Strangler,\/Soul-Strangler_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Jul-76,1976.0
7254,684081,Stoneface Turner,\/Stoneface_Turner_(Earth-616),Public Identity,,Black Eyes,Black Hair,Male Characters,,Living Characters,3.0,Dec-76,1976.0
7255,716354,Tinkerbelle,\/Tinkerbelle_(Earth-616),Secret Identity,Neutral Characters,,,Female Characters,,Living Characters,3.0,Mar-76,1976.0
7256,249115,Victor Norman,\/Victor_Norman_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,3.0,Dec-76,1976.0
7257,1562,Xander,\/Xander_(Creators)_(Earth-616),No Dual Identity,,,Black Hair,Male Characters,,Living Characters,3.0,Oct-76,1976.0
7258,71137,Aaron Stankey,\/Aaron_Stankey_(Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Living Characters,3.0,Sep-77,1977.0
7259,414540,Balzor,\/Balzor_(Earth-616),,,,,,,Living Characters,3.0,Mar-77,1977.0
7260,483596,Barb,\/Barb_(Earth-616),No Dual Identity,,Black Eyes,Brown Hair,Female Characters,,Living Characters,3.0,Nov-77,1977.0
7261,165571,Batragon,\/Batragon_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Deceased Characters,3.0,Nov-77,1977.0
7262,708714,Biljo White,\/Biljo_White_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,3.0,Jun-77,1977.0
7263,119571,Bobby Sue Hollis,\/Bobby_Sue_Hollis_(Earth-616),No Dual Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,3.0,Dec-77,1977.0
7264,165714,Centipor,\/Centipor_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Deceased Characters,3.0,Nov-77,1977.0
7265,129191,Dibbuk,\/Dibbuk_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3.0,Oct-77,1977.0
7266,15922,Gemini,\/Gemini_(Android)_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,3.0,Jul-77,1977.0
7267,165711,Ghilaron,\/Ghilaron_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,3.0,Nov-77,1977.0
7268,414542,Gormok,\/Gormok_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3.0,Apr-77,1977.0
7269,250551,Hector Santiago,\/Hector_Santiago_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,3.0,Feb-77,1977.0
7270,41991,Jason Dean,\/Jason_Dean_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Aug-77,1977.0
7271,588512,Kenneth Sturdy,\/Kenneth_Sturdy_(Earth-616),,Bad Characters,Black Eyes,Grey Hair,Male Characters,,Deceased Characters,3.0,Oct-77,1977.0
7272,165697,Lepirax,\/Lepirax_(Earth-616),,Bad Characters,Compound Eyes,,Male Characters,,Living Characters,3.0,Nov-77,1977.0
7273,16045,Metalloid,\/Metalloid_(Earth-616),,Bad Characters,,,,,Living Characters,3.0,Feb-77,1977.0
7274,388409,Michael Armstrong,\/Michael_Armstrong_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,3.0,Jul-77,1977.0
7275,247341,Oliver Broadhurst,\/Oliver_Broadhurst_(Earth-616),Public Identity,Good Characters,,Bald,Male Characters,,Living Characters,3.0,Jul-77,1977.0
7276,24803,Samuel Burley,\/Samuel_Burley_(Earth-616),,,,,Male Characters,,Living Characters,3.0,Sep-77,1977.0
7277,505384,Tod Radcliffe,\/Tod_Radcliffe_(Earth-616),No Dual Identity,Bad Characters,,Red Hair,Male Characters,,Deceased Characters,3.0,Feb-77,1977.0
7278,1534,Zakka,\/Zakka_(Earth-616),Secret Identity,,,Black Hair,Male Characters,,Living Characters,3.0,Aug-77,1977.0
7279,286305,Arabella Jones,\/Arabella_Jones_(Earth-616),Public Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,3.0,Mar-78,1978.0
7280,539924,Arcturus,\/Arcturus_(Rigellian)_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,May-78,1978.0
7281,14078,Arthur Reynolds,\/Arthur_Reynolds_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Apr-78,1978.0
7282,345733,Bashenga,\/Bashenga_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,3.0,Jan-78,1978.0
7283,177536,Boulder,\/Boulder_(Outcasts)_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,3.0,Dec-78,1978.0
7284,479629,Charles P. Irwin,\/Charles_P._Irwin_(Earth-616),Public Identity,,,Brown Hair,Male Characters,,Living Characters,3.0,Oct-78,1978.0
7285,708717,Franz Schneider,\/Franz_Schneider_(Earth-616),Public Identity,Neutral Characters,,White Hair,Male Characters,,Living Characters,3.0,Feb-78,1978.0
7286,688715,Gasshga,\/Gasshga_(Earth-616),Public Identity,Bad Characters,,Blue Hair,Male Characters,,Living Characters,3.0,Feb-78,1978.0
7287,240547,James Wyatt,\/James_Wyatt_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Jun-78,1978.0
7288,735008,Khadar,\/Khadar_(Earth-616),No Dual Identity,Neutral Characters,,No Hair,Male Characters,,Living Characters,3.0,Oct-78,1978.0
7289,491223,Mathal,\/Mathal_(Earth-616),,Good Characters,,,,,Living Characters,3.0,Oct-78,1978.0
7290,565659,Ollerus,\/Ollerus_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,3.0,Dec-78,1978.0
7291,439499,Steven Danvers,\/Steven_Danvers_(Earth-616),,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,3.0,Aug-78,1978.0
7292,417940,Thunder,\/Thunder_(Deviant)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3.0,Sep-78,1978.0
7293,15391,Val Adair,\/Val_Adair_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,3.0,Dec-78,1978.0
7294,258192,Alexei Vazhin,\/Alexei_Vazhin_(Robot)_(Earth-616),,Bad Characters,,,,,Deceased Characters,3.0,Jul-79,1979.0
7295,488376,Annie Wong,\/Annie_Wong_(Earth-616),,,,Black Hair,Female Characters,,Living Characters,3.0,Jun-79,1979.0
7296,18356,Barth Bukowski,\/Barth_Bukowski_(Earth-616),,Good Characters,,Blond Hair,Male Characters,,Living Characters,3.0,Apr-79,1979.0
7297,256189,Captain Hama,\/Captain_Hama_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,3.0,Jan-79,1979.0
7298,703403,Chaos,\/Chaos_(Eternal)_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,3.0,Mar-79,1979.0
7299,703400,Dionysus,\/Dionysus_(Eternal)_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3.0,Jan-79,1979.0
7300,516987,Eye Killers,\/Eye_Killers_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,,,Living Characters,3.0,Dec-79,1979.0
7301,15295,Ginny Snow,\/Ginny_Snow_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,3.0,Oct-79,1979.0
7302,561063,Hand of Five,\/Hand_of_Five_(Earth-616),Secret Identity,Bad Characters,,No Hair,,,Living Characters,3.0,Oct-79,1979.0
7303,430262,Paris,\/Paris_(Earth-616),Public Identity,,,Blond Hair,Male Characters,,Living Characters,3.0,Nov-79,1979.0
7304,476159,Randy Vale,\/Randy_Vale_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,3.0,Apr-79,1979.0
7305,24333,Skrull-X,\/Skrull-X_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,3.0,Mar-79,1979.0
7306,484122,Susquatch,\/Susquatch_(Earth-616),,,,White Hair,Male Characters,,Deceased Characters,3.0,May-79,1979.0
7307,544692,Uranus Bliss,\/Uranus_Bliss_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,3.0,Mar-79,1979.0
7308,241340,Waxman,\/Waxman_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3.0,Aug-79,1979.0
7309,195542,Xhoohx,\/Xhoohx_(Earth-616),,,,Yellow Hair,Male Characters,,Deceased Characters,3.0,Jun-79,1979.0
7310,2129,Aaron Soames,\/Aaron_Soames_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,3.0,Nov-80,1980.0
7311,24655,Ammon Ra,\/Ammon_Ra_(Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Living Characters,3.0,Oct-80,1980.0
7312,431346,Centauron,\/Centauron_(Earth-616),Secret Identity,,,,Male Characters,,Deceased Characters,3.0,Jul-80,1980.0
7313,494893,Computrex,\/Computrex_(Earth-616),,Bad Characters,,,,,Living Characters,3.0,Dec-80,1980.0
7314,450600,Doctor Daedalus,\/Doctor_Daedalus_(Earth-616),,Bad Characters,,Bald,Male Characters,,Deceased Characters,3.0,Feb-80,1980.0
7315,579670,Earl Cowan,\/Earl_Cowan_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3.0,Jul-80,1980.0
7316,339708,Harek Korgon,\/Harek_Korgon_(Earth-616),,,Red Eyes,Blond Hair,Male Characters,,Living Characters,3.0,Nov-80,1980.0
7317,625809,John Ehrmann,\/John_Ehrmann_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,3.0,Aug-80,1980.0
7318,121455,Leoninus,\/Leoninus_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,3.0,Oct-80,1980.0
7319,93635,Marcus Immortus,\/Marcus_Immortus_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,3.0,Oct-80,1980.0
7320,706992,Mary Shamara,\/Mary_Shamara_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,3.0,Mar-80,1980.0
